window_chr	window_start	window_end	gene_count
chr18	56098816	57147392	6
chr18	56623104	57671680	5
chr18	57147392	58195968	15
chr18	57671680	58720256	11
chr18	58195968	59244544	1
chr18	58720256	59768832	0
chr18	59244544	60293120	1
chr18	59768832	60817408	2
chr18	60293120	61341696	1
chr18	60817408	61865984	3
chr18	61341696	62390272	2
chr18	61865984	62914560	2
chr18	62390272	63438848	2
chr18	62914560	63963136	3
chr18	63438848	64487424	3
chr18	63963136	65011712	5
chr18	64487424	65536000	2
chr18	65011712	66060288	0
chr18	66584576	67633152	3
chr18	67108864	68157440	0
chr18	67633152	68681728	6
chr18	68157440	69206016	10
chr18	68681728	69730304	8
chr18	69206016	70254592	4
chr18	69730304	70778880	3
chr18	70254592	71303168	5
chr18	70778880	71827456	3
chr18	71303168	72351744	2
chr18	72876032	73924608	4
chr18	73400320	74448896	11
chr19	3670016	4718592	39
chr19	4194304	5242880	28
chr19	4718592	5767168	21
chr19	5242880	6291456	24
chr19	7864320	8912896	35
chr19	9437184	10485760	28
chr19	9961472	11010048	35
chr19	10485760	11534336	37
chr19	11010048	12058624	36
chr19	11534336	12582912	35
chr19	12058624	13107200	32
chr19	12582912	13631488	46
chr19	13107200	14155776	36
chr19	13631488	14680064	24
chr19	14155776	15204352	32
chr19	14680064	15728640	33
chr19	15204352	16252928	33
chr19	15728640	16777216	29
chr19	16252928	17301504	26
chr19	16777216	17825792	21
chr19	17301504	18350080	31
chr19	17825792	18874368	37
chr19	18350080	19398656	34
chr19	18874368	19922944	35
chr19	19398656	20447232	32
chr19	19922944	20971520	19
chr19	20447232	21495808	11
chr19	22020096	23068672	12
chr19	22544384	23592960	12
chr19	23068672	24117248	7
chr19	25165824	26214400	2
chr19	25690112	26738688	2
chr19	26214400	27262976	1
chr19	26738688	27787264	7
chr19	27262976	28311552	8
chr19	27787264	28835840	2
chr19	28311552	29360128	2
chr19	28835840	29884416	2
chr19	29360128	30408704	3
chr19	30932992	31981568	10
chr19	31457280	32505856	10
chr19	31981568	33030144	21
chr19	32505856	33554432	34
chr19	33030144	34078720	55
chr19	33554432	34603008	43
chr19	34078720	35127296	23
chr19	34603008	35651584	25
chr19	36175872	37224448	33
chr19	36700160	37748736	42
chr19	37224448	38273024	32
chr19	37748736	38797312	22
chr19	38273024	39321600	32
chr19	38797312	39845888	37
chr19	39321600	40370176	37
chr19	41943040	42991616	33
chr19	42467328	43515904	37
chr19	44040192	45088768	23
chr19	44564480	45613056	23
chr19	45088768	46137344	27
chr19	45613056	46661632	38
chr19	46137344	47185920	53
chr19	49283072	50331648	38
chr19	49807360	50855936	30
chr19	50331648	51380224	31
chr19	50855936	51904512	27
chr19	51380224	52428800	36
chr19	54001664	55050240	25
chr19	54525952	55574528	27
chr19	55050240	56098816	40
chr19	55574528	56623104	44
chr20	1048576	2097152	22
chr20	1572864	2621440	17
chr20	2097152	3145728	15
chr20	2621440	3670016	28
chr20	3145728	4194304	27
chr20	3670016	4718592	16
chr20	4194304	5242880	11
chr20	4718592	5767168	9
chr20	5242880	6291456	11
chr20	5767168	6815744	9
chr20	6291456	7340032	6
chr20	6815744	7864320	1
chr20	7340032	8388608	2
chr20	7864320	8912896	3
chr20	8388608	9437184	2
chr20	8912896	9961472	5
chr20	9437184	10485760	6
chr20	9961472	11010048	7
chr20	10485760	11534336	5
chr20	11010048	12058624	1
chr20	11534336	12582912	3
chr20	12058624	13107200	2
chr20	12582912	13631488	3
chr20	13107200	14155776	5
chr20	13631488	14680064	6
chr20	14155776	15204352	3
chr20	14680064	15728640	1
chr20	15204352	16252928	1
chr20	15728640	16777216	2
chr20	16252928	17301504	4
chr20	16777216	17825792	5
chr20	17301504	18350080	8
chr20	17825792	18874368	16
chr20	19398656	20447232	5
chr20	19922944	20971520	7
chr20	20447232	21495808	3
chr20	20971520	22020096	5
chr20	21495808	22544384	5
chr20	22020096	23068672	2
chr20	22544384	23592960	4
chr20	23068672	24117248	16
chr20	23592960	24641536	17
chr20	24117248	25165824	5
chr20	24641536	25690112	9
chr20	30932992	31981568	23
chr20	32505856	33554432	20
chr20	33030144	34078720	16
chr20	33554432	34603008	15
chr20	34078720	35127296	23
chr20	34603008	35651584	25
chr20	36175872	37224448	14
chr20	36700160	37748736	12
chr20	37224448	38273024	12
chr20	37748736	38797312	12
chr20	38273024	39321600	5
chr20	38797312	39845888	0
chr20	39321600	40370176	1
chr20	39845888	40894464	5
chr20	40370176	41418752	7
chr20	40894464	41943040	5
chr20	41418752	42467328	1
chr20	41943040	42991616	1
chr20	42467328	43515904	8
chr20	42991616	44040192	13
chr20	43515904	44564480	19
chr20	44040192	45088768	29
chr20	44564480	45613056	41
chr20	45088768	46137344	31
chr20	45613056	46661632	12
chr20	46137344	47185920	6
chr20	46661632	47710208	4
chr20	47185920	48234496	3
chr20	47710208	48758784	4
chr20	48234496	49283072	10
chr20	48758784	49807360	14
chr20	49283072	50331648	11
chr20	49807360	50855936	11
chr20	50331648	51380224	10
chr20	50855936	51904512	4
chr20	51380224	52428800	2
chr20	51904512	52953088	1
chr20	53477376	54525952	4
chr20	54001664	55050240	1
chr20	54525952	55574528	0
chr20	55050240	56098816	7
chr20	56623104	57671680	12
chr20	57147392	58195968	11
chr20	58720256	59768832	9
chr20	59244544	60293120	6
chr20	59768832	60817408	0
chr20	60293120	61341696	1
chr20	60817408	61865984	7
chr20	61341696	62390272	20
chr20	61865984	62914560	27
chr20	62390272	63438848	33
chr20	62914560	63963136	38
chr21	1048576	2097152	6
chr21	1572864	2621440	1
chr21	2097152	3145728	1
chr21	2621440	3670016	1
chr21	3145728	4194304	0
chr21	3670016	4718592	4
chr21	4194304	5242880	7
chr21	4718592	5767168	4
chr21	5242880	6291456	1
chr21	5767168	6815744	0
chr21	6291456	7340032	0
chr21	6815744	7864320	1
chr21	7340032	8388608	2
chr21	7864320	8912896	2
chr21	8388608	9437184	2
chr21	8912896	9961472	0
chr21	9437184	10485760	0
chr21	9961472	11010048	0
chr21	10485760	11534336	0
chr21	11010048	12058624	1
chr21	11534336	12582912	6
chr21	12058624	13107200	7
chr21	12582912	13631488	4
chr21	13107200	14155776	3
chr21	13631488	14680064	0
chr21	14155776	15204352	0
chr21	14680064	15728640	6
chr21	15204352	16252928	8
chr21	15728640	16777216	3
chr21	16252928	17301504	23
chr21	16777216	17825792	29
chr21	17301504	18350080	10
chr21	18874368	19922944	14
chr21	19398656	20447232	13
chr21	19922944	20971520	13
chr21	20447232	21495808	12
chr21	20971520	22020096	7
chr21	21495808	22544384	1
chr21	22020096	23068672	7
chr21	22544384	23592960	10
chr21	23068672	24117248	8
chr21	23592960	24641536	6
chr21	24117248	25165824	4
chr21	24641536	25690112	4
chr21	25165824	26214400	11
chr21	25690112	26738688	11
chr21	26214400	27262976	5
chr21	26738688	27787264	3
chr21	27262976	28311552	8
chr21	27787264	28835840	13
chr21	28311552	29360128	14
chr21	28835840	29884416	17
chr21	29360128	30408704	19
chr21	29884416	30932992	19
chr21	30408704	31457280	30
chr21	30932992	31981568	25
chr21	31457280	32505856	9
chr21	31981568	33030144	15
chr22	1048576	2097152	24
chr22	1572864	2621440	25
chr22	2097152	3145728	22
chr22	2621440	3670016	11
chr22	7864320	8912896	11
chr22	8388608	9437184	6
chr22	8912896	9961472	10
chr22	9437184	10485760	11
chr22	9961472	11010048	6
chr22	10485760	11534336	3
chr22	11010048	12058624	6
chr22	11534336	12582912	19
chr22	12058624	13107200	20
chr22	12582912	13631488	25
chr22	13107200	14155776	27
chr22	13631488	14680064	20
chr22	14155776	15204352	18
chr22	14680064	15728640	14
chr22	15204352	16252928	8
chr22	15728640	16777216	3
chr22	16252928	17301504	1
chr22	16777216	17825792	1
chr22	17301504	18350080	5
chr22	17825792	18874368	12
chr22	18350080	19398656	15
chr22	18874368	19922944	19
chr22	20447232	21495808	28
chr22	20971520	22020096	26
chr22	21495808	22544384	26
chr22	22020096	23068672	13
chr22	22544384	23592960	8
chr22	23068672	24117248	14
chr22	23592960	24641536	24
chr22	24117248	25165824	32
chr22	24641536	25690112	27
chr22	25165824	26214400	18
chr22	25690112	26738688	11
chr22	26214400	27262976	9
chr22	26738688	27787264	9
chr22	27262976	28311552	11
chr22	27787264	28835840	11
chr22	28311552	29360128	12
chr22	28835840	29884416	13
chr22	29360128	30408704	6
chr22	29884416	30932992	2
chr22	30408704	31457280	1
chr22	31981568	33030144	11
chr22	32505856	33554432	35
chrX	4718592	5767168	1
chrX	5242880	6291456	1
chrX	6815744	7864320	5
chrX	9437184	10485760	7
chrX	11010048	12058624	5
chrX	11534336	12582912	3
chrX	12058624	13107200	6
chrX	12582912	13631488	10
chrX	13107200	14155776	9
chrX	13631488	14680064	6
chrX	14155776	15204352	3
chrX	14680064	15728640	13
chrX	15204352	16252928	14
chrX	15728640	16777216	9
chrX	19922944	20971520	4
chrX	20447232	21495808	1
chrX	22020096	23068672	3
chrX	22544384	23592960	2
chrX	24117248	25165824	8
chrX	24641536	25690112	2
chrX	25165824	26214400	3
chrX	25690112	26738688	4
chrX	26214400	27262976	1
chrX	26738688	27787264	4
chrX	27262976	28311552	5
chrX	27787264	28835840	2
chrX	28311552	29360128	1
chrX	28835840	29884416	1
chrX	29360128	30408704	6
chrX	29884416	30932992	9
chrX	31457280	32505856	1
chrX	31981568	33030144	1
chrX	33554432	34603008	2
chrX	36175872	37224448	7
chrX	36700160	37748736	13
chrX	37224448	38273024	12
chrX	37748736	38797312	7
chrX	38273024	39321600	2
chrX	41418752	42467328	4
chrX	41943040	42991616	1
chrX	44040192	45088768	4
chrX	44564480	45613056	3
chrX	45088768	46137344	1
chrX	45613056	46661632	5
chrX	46137344	47185920	12
chrX	49283072	50331648	9
chrX	49807360	50855936	6
chrX	50331648	51380224	8
chrX	52953088	54001664	8
chrX	58720256	59768832	4
chrX	59244544	60293120	5
chrX	59768832	60817408	5
chrX	60293120	61341696	7
chrX	60817408	61865984	4
chrX	61341696	62390272	3
chrX	61865984	62914560	2
chrX	62390272	63438848	2
chrX	62914560	63963136	3
chrX	63438848	64487424	4
chrX	63963136	65011712	4
chrX	64487424	65536000	6
chrX	65011712	66060288	14
chrX	69206016	70254592	6
chrX	69730304	70778880	6
chrX	72876032	73924608	9
chrX	73400320	74448896	10
chrX	73924608	74973184	5
chrX	74448896	75497472	3
chrX	74973184	76021760	2
chrX	75497472	76546048	3
chrX	76021760	77070336	3
chrX	76546048	77594624	2
chrX	77070336	78118912	0
chrX	79167488	80216064	3
chrX	79691776	80740352	6
chrX	80216064	81264640	5
chrX	80740352	81788928	4
chrX	81264640	82313216	3
chrX	81788928	82837504	1
chrX	82313216	83361792	1
chrX	82837504	83886080	1
chrX	84410368	85458944	1
chrX	84934656	85983232	1
chrX	85458944	86507520	0
chrX	85983232	87031808	1
chrX	86507520	87556096	3
chrX	87031808	88080384	2
chrX	87556096	88604672	1
chrX	88080384	89128960	0
chrX	88604672	89653248	2
chrX	90701824	91750400	0
chrX	93323264	94371840	0
chrX	93847552	94896128	0
chrX	94371840	95420416	0
chrX	94896128	95944704	1
chrX	95420416	96468992	9
chrX	99090432	100139008	17
chrX	99614720	100663296	3
chrX	100139008	101187584	2
chrX	100663296	101711872	5
chrX	101187584	102236160	8
chrX	104333312	105381888	5
chrX	104857600	105906176	9
chrX	105381888	106430464	6
chrX	105906176	106954752	5
chrX	106430464	107479040	7
chrX	106954752	108003328	5
chrX	107479040	108527616	4
chrX	108003328	109051904	2
chrX	108527616	109576192	0
chrX	109051904	110100480	1
chrX	109576192	110624768	4
chrX	110100480	111149056	7
chrX	111673344	112721920	4
chrX	112197632	113246208	2
chrX	112721920	113770496	3
chrX	115867648	116916224	8
chrX	116391936	117440512	1
chrX	116916224	117964800	1
chrX	117440512	118489088	2
chrX	117964800	119013376	3
chrX	118489088	119537664	6
chrX	119013376	120061952	5
chrX	119537664	120586240	3
chrX	120061952	121110528	2
chrX	120586240	121634816	1
chrX	121110528	122159104	3
chrX	121634816	122683392	2
chrX	122159104	123207680	1
chrX	122683392	123731968	1
chrX	123207680	124256256	0
chrX	123731968	124780544	2
chrX	125304832	126353408	7
chrX	125829120	126877696	5
chrX	127401984	128450560	7
chrX	127926272	128974848	7
chrX	128450560	129499136	4
chrX	128974848	130023424	7
chrX	131072000	132120576	13
chrX	131596288	132644864	8
chrX	132120576	133169152	2
chrX	132644864	133693440	2
chrX	137363456	138412032	3
chrX	137887744	138936320	4
chrX	138412032	139460608	4
chrX	138936320	139984896	2
chrX	140509184	141557760	1
chrX	141033472	142082048	1
chrX	145752064	146800640	7
chrX	146276352	147324928	9
chrX	146800640	147849216	9
